Well,Omit,sample_id_old,Target,Dye,Task,Cq,Quantity,plate_id,study,template_vol,elution_vol,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,AmoA,SYBR,Standard,35.14938066,5,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
B2,FALSE,5,AmoA,SYBR,Standard,33.88178805,5,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
B3,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,AmoA,SYBR,Standard,32.86160258,10,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
C2,FALSE,10,AmoA,SYBR,Standard,34.39900027,10,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
C3,FALSE,10,AmoA,SYBR,Standard,33.83698585,10,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,30.94901098,100,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,30.05135532,100,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,30.76169224,100,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,26.84366387,1000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,26.77960863,1000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,26.90482636,1000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,23.37769221,10000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,23.88482055,10000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,23.52284255,10000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,19.80004794,100000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,20.11571304,100000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,19.67060418,100000,amoA_samples_3_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
B2,FALSE,5,AmoA,SYBR,Standard,35.65296591,5,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
B3,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,AmoA,SYBR,Standard,35.5375428,10,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
C2,FALSE,10,AmoA,SYBR,Standard,35.34375785,10,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
C3,FALSE,10,AmoA,SYBR,Standard,34.49287567,10,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,31.00862967,100,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,31.50029038,100,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,31.04235963,100,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,28.02057252,1000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,28.0091967,1000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,27.9603229,1000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,24.83191801,10000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,24.77513344,10000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,24.79433459,10000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,20.98622454,100000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,20.89165499,100000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,20.82865016,100000,amoA_samples_4_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_4,,1,100,,,,,,,,,,,
A2,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_4,,1,100,,,,,,,,,,,
A3,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,mip,FAM,Standard,36.03682326,5,mip_samples_4,,1,100,,,,,,,,,,,
B2,FALSE,5,mip,FAM,Standard,35.71282834,5,mip_samples_4,,1,100,,,,,,,,,,,
B3,FALSE,5,mip,FAM,Standard,34.68062765,5,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,mip,FAM,Standard,34.22341385,10,mip_samples_4,,1,100,,,,,,,,,,,
C2,FALSE,10,mip,FAM,Standard,35.08525463,10,mip_samples_4,,1,100,,,,,,,,,,,
C3,FALSE,10,mip,FAM,Standard,33.43893665,10,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,mip,FAM,Standard,31.13158468,100,mip_samples_4,,1,100,,,,,,,,,,,
D2,FALSE,1.00E+02,mip,FAM,Standard,30.89389816,100,mip_samples_4,,1,100,,,,,,,,,,,
D3,FALSE,1.00E+02,mip,FAM,Standard,31.21091864,100,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,mip,FAM,Standard,27.58778868,1000,mip_samples_4,,1,100,,,,,,,,,,,
E2,FALSE,1.00E+03,mip,FAM,Standard,27.72452293,1000,mip_samples_4,,1,100,,,,,,,,,,,
E3,FALSE,1.00E+03,mip,FAM,Standard,27.8368565,1000,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,mip,FAM,Standard,24.46665621,10000,mip_samples_4,,1,100,,,,,,,,,,,
F2,FALSE,1.00E+04,mip,FAM,Standard,24.55733253,10000,mip_samples_4,,1,100,,,,,,,,,,,
F3,FALSE,1.00E+04,mip,FAM,Standard,24.58444505,10000,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,mip,FAM,Standard,21.42070965,100000,mip_samples_4,,1,100,,,,,,,,,,,
G2,FALSE,1.00E+05,mip,FAM,Standard,21.36050002,100000,mip_samples_4,,1,100,,,,,,,,,,,
G3,FALSE,1.00E+05,mip,FAM,Standard,21.32725611,100000,mip_samples_4,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_5,,1,100,,,,,,,,,,,
A2,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_5,,1,100,,,,,,,,,,,
A3,FALSE,NTC,mip,FAM,Negative Control,Undetermined,,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,mip,FAM,Standard,34.59179998,5,mip_samples_5,,1,100,,,,,,,,,,,
B2,FALSE,5,mip,FAM,Standard,34.58202825,5,mip_samples_5,,1,100,,,,,,,,,,,
B3,FALSE,5,mip,FAM,Standard,34.77730848,5,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,mip,FAM,Standard,34.17868642,10,mip_samples_5,,1,100,,,,,,,,,,,
C2,FALSE,10,mip,FAM,Standard,34.09689808,10,mip_samples_5,,1,100,,,,,,,,,,,
C3,FALSE,10,mip,FAM,Standard,34.35030439,10,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,mip,FAM,Standard,31.23539887,100,mip_samples_5,,1,100,,,,,,,,,,,
D2,FALSE,1.00E+02,mip,FAM,Standard,30.9891957,100,mip_samples_5,,1,100,,,,,,,,,,,
D3,FALSE,1.00E+02,mip,FAM,Standard,31.19940361,100,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
E1,FALSE,1.00E+03,mip,FAM,Standard,28.00320176,1000,mip_samples_5,,1,100,,,,,,,,,,,
E2,FALSE,1.00E+03,mip,FAM,Standard,27.9622414,1000,mip_samples_5,,1,100,,,,,,,,,,,
E3,FALSE,1.00E+03,mip,FAM,Standard,27.9841686,1000,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
F1,FALSE,1.00E+04,mip,FAM,Standard,24.44568416,10000,mip_samples_5,,1,100,,,,,,,,,,,
F2,FALSE,1.00E+04,mip,FAM,Standard,24.38294627,10000,mip_samples_5,,1,100,,,,,,,,,,,
F3,FALSE,1.00E+04,mip,FAM,Standard,24.43518331,10000,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G1,FALSE,1.00E+05,mip,FAM,Standard,20.90622542,100000,mip_samples_5,,1,100,,,,,,,,,,,
G2,FALSE,1.00E+05,mip,FAM,Standard,20.86314266,100000,mip_samples_5,,1,100,,,,,,,,,,,
G3,FALSE,1.00E+05,mip,FAM,Standard,20.94234348,100000,mip_samples_5,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
B1,FALSE,5,AmoA,SYBR,Standard,33.52852417,5,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
B2,FALSE,5,AmoA,SYBR,Standard,33.97903215,5,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
B3,FALSE,5,AmoA,SYBR,Standard,33.47957264,5,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
C1,FALSE,10,AmoA,SYBR,Standard,35.78782006,10,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
C2,FALSE,10,AmoA,SYBR,Standard,34.60394396,10,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
C3,FALSE,10,AmoA,SYBR,Standard,32.43213134,10,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,29.48304731,100,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,29.36590679,100,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,29.74793134,100,amoA_samples_5_20uL,,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
